publishedAt,authorDisplayName,textDisplay,likeCount
2024-05-26T12:12:55Z,@lulunabila5443,Vlog yg aku tunggu2 tiap weeknya😍,0
2024-05-26T12:12:43Z,@fahmiadelard7275,Yeayyyyy🎉,0
2024-05-26T12:12:41Z,@oktavia6661,💙💙💙💙💙💙💙,0
2024-05-26T12:11:16Z,@rofikmaulanamansur5087,"Selamat malam, semoga tidur nyenyak,dan bermimpi indah",0
2024-05-26T12:11:15Z,@rahmatajisaputra6245,Alhamdullah,0
2024-05-26T12:10:48Z,@user-mk7ft8ed7i,Fighting kimbab famly selalu mengibur kita semua♥️,0
2024-05-26T12:10:47Z,@sbrnalifa,❤❤,0
2024-05-26T12:10:45Z,@darasafira8554,MAMAAA GINA CANTIK BANGET,0
2024-05-26T12:10:41Z,@winwin5544,SEHAT SEHAT KALIAN BER5,0
2024-05-26T12:10:34Z,@hasilkebunpetanilokal,teh gina kalau mau export buah ke korea gimana ya caranya ?,0
2024-05-26T12:10:30Z,@newrealmukbang,Yeahh dapat notif dri Kimbab Family😊,0
2024-05-26T12:10:21Z,@lenihandayani1405,"Yeay, fighting kimbab family ❤",0
2024-05-26T12:09:54Z,@HairaMaulidya,yeay akhirnya up juga yuhuuu otw langsung nonton 💃🏻,2
2024-05-26T12:09:37Z,@ciaaraaa819,Absen no 999🤣 <br>Lg makan ada notif lngsung nonton💋💋,2
2024-05-26T12:09:29Z,@st.maysyaroh3444,"Selain masak masak, video belanja mama gina also video yg ku tunggu tunggu 😍",0
2024-05-26T12:23:41Z,@KimbabFamily,😍,0
2024-05-26T12:09:05Z,@jkt48.adel_fans,Mama gina cobaa dehh kalau ke Indonesia kuliner jajanan sd bareng anak² dan appa jay 😋🌷,2
2024-05-26T12:08:59Z,@deboratresnawati2907,sering2 yaa video ke Costco nya.. ku nungguin,0
2024-05-26T12:08:53Z,@phia_leo,Yeay d ajak blanja2 ke tmpat baru... Seru... Tp lbh seru lg kl ada anak2...,14
2024-05-27T03:55:02Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:08:22Z,@raninuraeni838,🥰🥰🥰🥰,0
2024-05-26T12:08:17Z,@user-wd5uj1fe3f,🥰🥰🥰 love kimbab family,0
2024-05-26T12:08:11Z,@astrid211,Yeayyy so happy penutup long weekend ini ditemani vlog dari Kimbab Family!! 사랑해🥰💖,0
2024-05-26T12:07:53Z,@Adindadnr,Favv bgt kalau vlog belanjaaaa😊😊,0
2024-05-26T12:24:30Z,@KimbabFamily,❤️,0
2024-05-26T12:07:47Z,@riawatimarfuah2128,"Waaa Alhamdulilah ada video baru, pas banget lagi makan. Selamat menonton ❤",143
2024-05-26T12:37:58Z,@anisafianti1125,Aku juga klo makan mesti nonton kimbab family,3
2024-05-26T12:47:06Z,@dzihnihanifatulloh783,"Apalagi kalo pas konten mma gina masak, wajiiin bgt sambil makan krn ngileeer masakannya mma gina",1
2024-05-26T12:53:03Z,@riawatimarfuah2128,"@@anisafianti1125 iyaa kan, pokok harus deh sambil nonton",0
2024-05-26T12:53:32Z,@riawatimarfuah2128,"@@dzihnihanifatulloh783 bener banget, kadang kalau udah kehabisan stok, selalu ngulangin nonton yang botrom hehe",0
2024-05-27T03:54:26Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:07:47Z,@frdhaa,de jiowww mori nya lucyuuu banget!!! suji udah mau remaja makin syantikkk🥰😍 btw mama gina kalo mau bikin rujak kurang bengkoang wkwkwk. kaloo di korea ada gak ya yang mirip2 bengkoang??,55
2024-05-26T17:12:40Z,@uswatunhasanah2336,"Lobak kak mirip bengkoang, mama Gina juga udah sampein di video 😊",6
2024-05-27T03:54:42Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:07:42Z,@kaisa359,yeayy-!,0
2024-05-26T12:07:40Z,@erindwi9999,"Baru pembukanya saja sudah happy liat Appa Jay dan Mama Gina yang makin hari makin keliatan sehat dan bahagia. Begitu juga sama Neng Suji, Dede Yunji dan Dede Jiow. Jadi inget dulu belanja buah di pasar, waktu 3 Mini Yeon masih kecil-kecil banget.. time flies so fast.. semoga happy selalu yaa Kimbab Family, sehat selalu. Fighting!🤍",495
2024-05-26T12:24:59Z,@KimbabFamily,Fighting ❤️,42
2024-05-27T00:00:50Z,@lelelemifasolasido5631,"Yang nonton berasa cepet banget emang, jio dari kecillll belum bisa ngomong sampe sekarang udah mau masuk SD, neng Suji juga udah remaja 😭",15
2024-05-27T03:54:27Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-30T05:24:08Z,@nuningwidj-gd8du,"Mama Gina coba anak² diajarin cara menebak isi pieces buah manggis, yaitu dari jumlah kelopak hitam di kulitnya",0
2024-05-26T12:07:34Z,@SariRahayu-rr4cg,Yang ditunggu-tunggu kalau hari minggu❤,0
2024-05-26T12:07:27Z,@aprilliasalsa,kayaknya baru di vlog ini deh pake mic yaa,0
2024-05-26T12:07:26Z,@fitriagustina07,"5 menit yg lalu....<br>Mama Gina dan appa jay beraksi <br><a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=1464"">24:24</a> ...kode,proyek selanjutnya adalah ke <b>sauna</b> bawa si telur panggang hehehe<br>Baarakallahu fiikum",2
2024-05-26T12:07:24Z,@aasstnrasiah03_,akhirnya yg d tunggu2🥰,0
2024-05-26T12:07:24Z,@apriyantidwilestari9351,"Gak mau ketinggalan tontonan seru yang selalu buat semangat di akhir pekan,semangat selalu buat kimbab family❤❤",0
2024-05-26T12:25:18Z,@KimbabFamily,❤️,0
2024-05-26T12:07:20Z,@lsjisq,Tim yg nonton kimbab family sambil makan malam :),1
2024-05-26T12:07:13Z,@OOliiaa,Akhirnyaaaa❤❤❤❤,0
2024-05-26T12:07:11Z,@vavaroekhanashufa654,Tim gercep niiih🤗,0
2024-05-26T12:06:58Z,@vioptanurulhaq703,yuhuuu akhirnya upload🎉,0
2024-05-26T12:06:18Z,@hzr6081,Kimbab Family &quot;Fighting!!&quot;🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤❤❤❤❤🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2
2024-05-26T12:06:16Z,@Yenni-zv1ym,Saatnya nonton❤❤❤,0
2024-05-26T12:06:07Z,@ghietsaqlhazzh,Supermarket date appa jay &amp; mama gina😭🤏🏻,0
2024-05-26T12:06:05Z,@QuinNovena,wahhh gercep ni,0
2024-05-26T12:06:03Z,@andisifa9514,malam senin ku ditemenin kimbab family 🤎,0
2024-05-26T12:05:48Z,@Chyntiiaa,❤❤,0
2024-05-26T12:05:29Z,@aprilliasalsa,duuuh kabita sama manggisnyaa 🤤,0
2024-05-26T12:05:28Z,@iniidk,"YAYYYY GERCEP NIH, SEHAT SELALU KIMBAB FAM❤❤",0
2024-05-26T12:05:19Z,@Ekaputriyanti085,Hai,2
2024-05-26T12:05:14Z,@mus_riah8532,Mama gina.. Ajaklah aq ke Korea😂😂,0
2024-05-26T12:05:11Z,@williamandrew6215,Ashiappp Sehat Selalu Kimbab Familly ❤❤❤❤❤ Selalu Keren Kimbab Familly 🩷🩷🩷🩷🩷 Amazing Selalu 💝💝💝💝💝 Love Kimbab Familly 🤗🤗🤗🤗 Semangat 💟💟💟💟💟,0
2024-05-26T12:05:06Z,@sonyakimiko,AAKKK SUJI YUNJI JIOW CUTESSSTT,6
2024-05-27T03:55:17Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:05:05Z,@haibah_6,teeeh minimal setiap vlog durasinya 30 mnt😭🙏,0
2024-05-26T12:05:03Z,@Ekaputriyanti085,Hai,1
2024-05-26T12:05:00Z,@winwin5544,gercepo,0
2024-05-26T12:04:53Z,@AnisahRatih,"Yeay abis nyiapin makan malem, pas selesei jadi, ada notif dari kimbab family, cus liat sambil makan😍",0
2024-05-26T12:04:47Z,@sucirmarih8253,Blm 5 menit udah ngaburudul,0
2024-05-26T12:04:45Z,@sofieofi8095,Wah akhirnya up,0
2024-05-26T12:04:43Z,@herlinambtogamargorosa2058,"Segerrrr... ♡´･ᴗ･`♡<br>Kimbab Family, fighting... ヾ(＾-＾)ノ",0
2024-05-26T12:04:42Z,@ElsaY193,❤❤❤❤❤,0
2024-05-26T12:04:38Z,@user-iy3lg7lq1c,Yeyyy akhirnya vidio yang ditunggu tunggu dari kimbab family❤❤🎉,1
2024-05-26T12:04:34Z,@rayhanprasetyaningwidyasar7650,Waaah!!! Pasti pada happy banget bisa hunting buah-buah Indonesia❤❤❤,0
2024-05-26T12:04:33Z,@ezaofficial6113,Yeeh vidio terbaru dari kimbab familyy,0
2024-05-26T12:04:30Z,@vanya_0015,Wah kurang gercep😢😢,0
2024-05-26T12:04:25Z,@risnayati2126,Waktunya bertemu keluarga onlineku😍,0
2024-05-26T12:04:19Z,@indirajihan449,AKHIRNYA YG DI TUNGGU2❤❤,0
2024-05-26T12:04:16Z,@Adinda-xi1vz,Haloo apa kabaaarrrrr kimbab family,0
2024-05-26T12:04:12Z,@emishafebriani7279,hallo Kimbab family ❤,0
2024-05-26T12:04:05Z,@imeldaameliaputri4466,yang ditunggu setiap mingguu,0
2024-05-26T12:03:55Z,@angiec_,"Jam 7 langsung meluncur ke youtube tanpa nunggu notif, karena moodbooster buat menjalani hari Senin ya nonton youtube Kimbab Family ❤",0
2024-05-26T12:03:28Z,@aqilahumairoh6548,GERCEP NIH KIMBAB FAMILYY🤩🤩,1
2024-05-26T12:03:23Z,@endarselutan8604,Yeyyy grocery lagi,0
2024-05-26T12:03:23Z,@umjoon_1225,Hallo Apa Kabar..🥰🤗,2
2024-05-26T12:03:21Z,@ariefyokochannel2731,Yeyyy.. sudah update saatnya nonton Kimbab Family🥰,1
2024-05-26T12:03:08Z,@andithahalida25,yeayyyy my favorite keluarga onlene💖🫶🏻,0
2024-05-26T12:02:55Z,@ninaaramadhanii,yeyyyy ada asupan kimbab family lagii!,0
2024-05-26T12:02:38Z,@ElinHerlina-mj2en,Teh &amp; kang ❤,0
2024-05-26T12:02:37Z,@alshaa.r,WIIII SERU BANGETT!!!❤❤,0
2024-05-26T12:02:33Z,@widiafauziah9754,Yeayyy,0
2024-05-26T12:02:28Z,@sariritonga7362,❤ ngedate berdua 😊,0
2024-05-26T12:02:25Z,@fashaaaprlln_0593,Dibandung sekarang lagi nobar final Persib Bandung nyambil juga nonton kimbab family ❤❤❤❤,0
2024-05-26T12:02:24Z,@ditaamaliabs,aku nungguin banget,0
2024-05-26T12:02:17Z,@Siskampel,Akhirnyaaaa yg ditunggu tunggu🎉❤,1
2024-05-26T12:02:13Z,@tisya-iu2be,Yey gercep nih,0
2024-05-26T12:02:13Z,@xuxiaww7685,masyaAllah mama gina cantik bangett❤️,0
2024-05-26T12:02:00Z,@rkszpt,yeaay gercep 😍,0
2024-05-26T12:01:56Z,@EkaAndriani-sj1hq,Tumben saya gercep,0
2024-05-26T12:01:55Z,@Gw_pensi,Yayy,0
2024-05-26T12:01:53Z,@deaanggareni,uaaaa❤❤❤,0
2024-05-26T12:01:53Z,@meilasaridewi928,Uhuyy😊,1
2024-05-26T12:01:48Z,@KiranaFadhila,Wii saya duluaannn❤❤,0
2024-05-26T12:01:44Z,@ahn155,화목한 김밥가족 여러분 항상 건강하고 행복하시길 응원합니다😌,54
2024-05-27T03:54:44Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:01:34Z,@rhinopowermltv1992,Udah mulai kimbab family 🎉🎉🎉,8
2024-05-26T12:05:37Z,@beawaklegacy9578,Kyk nonton tipi😂,0
2024-05-26T12:01:27Z,@nurulaprilianifadilah8512,"rutinitas sebelum mengahadapi seninnn, nonton kimbab familyyyy🥰",23
2024-05-27T03:55:05Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:01:15Z,@uswatilove3537,❤❤❤❤❤,0
2024-05-26T12:01:15Z,@user-wl3su7jq3s,pertamaaaaaa❤❤❤,0
2024-05-26T12:01:15Z,@wendypasta946,YUUUKK!!!,0
2024-05-26T12:01:15Z,@dewiadzanisafyudi2065,Love buat kimbab family💓,0
2024-05-26T12:01:14Z,@TinaKartini-yo4te,ahay ke 3,0
2024-05-26T12:01:13Z,@haeppy0619,wahh akhirnyaa upp ❤❤❤,0
2024-05-26T12:01:12Z,@donna5264,FIRRRSSTTT❤❤❤,0
2024-05-26T12:01:09Z,@arifuladli9466,Semangat terus kimbab family🎉,0
2024-05-26T12:00:59Z,@VivianPiyong-gw4zr,yeahh sambil makannn❤,1
2024-05-26T12:00:50Z,@Brenda_bben,Yey pertama 😍😍😍😍😍,0
2024-05-26T12:26:52Z,@KimbabFamily,😍,0
